id,iforestGoScore,anomalyLabel
13733,0.135939,0
13734,0.115040,0
13735,0.120324,0
13736,0.085388,0
13737,0.120554,0
13738,0.118119,0
13739,0.143902,0
13740,0.123892,0
13741,0.085305,0
13742,0.111855,0
13743,0.092542,0
13744,0.110891,0
13745,0.141302,0
13746,0.137027,0
13747,0.122447,0
13748,0.153087,0
13749,0.142234,0
13750,0.120983,0
13751,0.118934,0
13752,0.136736,0
13753,0.138059,0
13754,0.100187,0
13755,0.130486,0
13756,0.113603,0
13757,0.142736,0
13758,0.143487,0
13759,0.122677,0
13760,0.101718,0
13761,0.094815,0
13762,0.128607,0
13763,0.145886,0
13764,0.073223,1
13765,0.105347,0
13766,0.126469,0
13767,0.142593,0
13768,0.117019,0
13769,0.071344,1
13770,0.133773,0
13771,0.093947,0
13772,0.137763,0
13773,0.129952,0
13774,0.105054,0
13775,0.114484,0
13776,0.117198,0
13777,0.141798,0
13778,0.142556,0
13779,0.100058,0
13780,0.119762,0
13781,0.106023,0
13782,0.127174,0
13783,0.115469,0
13784,0.144145,0
13785,0.152489,0
13786,0.131642,0
13787,0.126342,0
13788,0.149578,0
13789,0.147795,0
13790,0.145498,0
13791,0.140335,0
13792,0.114769,0
13793,0.115376,0
13794,0.139039,0
13795,0.086820,0
13796,0.113660,0
13797,0.150652,0
13798,0.090763,0
13799,0.124362,0
13800,0.121528,0
13801,0.151834,0
13802,0.082247,1
13803,0.098422,0
13804,0.118676,0
13805,0.143893,0
13806,0.136455,0
13807,0.131157,0
13808,0.110681,0
13809,0.132840,0
13810,0.145423,0
13811,0.130442,0
13812,0.132127,0
13813,0.112624,0
13814,0.143000,0
13815,0.147649,0
13816,0.058648,1
13817,0.095291,0
13818,0.129939,0
13819,0.140555,0
13820,0.099843,0
13821,0.139841,0
13822,0.105455,0
13823,0.145881,0
13824,0.081912,1
13825,0.145324,0
13826,0.076923,1
13827,0.112597,0
13828,0.131951,0
13829,0.135970,0
13830,0.046138,1
13831,0.086577,0
13832,0.140944,0
13833,0.076480,1
13834,0.114538,0
13835,0.140802,0
13836,0.080162,1
13837,0.131343,0
13838,0.107725,0
13839,0.107427,0
13840,0.152826,0
13841,0.126907,0
13842,0.141578,0
13843,0.114471,0
13844,0.121036,0
13845,0.115276,0
13846,0.139264,0
13847,0.117685,0
13848,0.106521,0
13849,0.113664,0
13850,0.125828,0
13851,0.142383,0
13852,0.146277,0
13853,0.110004,0
13854,0.128963,0
13855,0.139420,0
13856,0.147972,0
13857,0.110967,0
13858,0.075497,1
13859,0.120374,0
13860,0.074416,1
13861,0.111062,0
13862,0.141285,0
13863,0.117010,0
13864,0.103981,0
13865,0.080001,1
13866,0.130516,0
13867,0.102918,0
13868,0.107221,0
13869,0.093753,0
13870,0.144869,0
13871,0.124941,0
13872,0.091603,0
13873,0.082609,1
13874,0.096012,0
13875,0.120558,0
13876,0.139505,0
13877,0.093051,0
13878,0.155060,0
13879,0.102985,0
13880,0.103594,0
13881,0.085971,0
13882,0.155680,0
13883,0.111227,0
13884,0.156579,0
13885,0.112126,0
13886,0.142151,0
13887,0.108913,0
13888,0.142928,0
13889,0.090679,0
13890,0.052790,1
13891,0.129595,0
13892,0.155671,0
13893,0.102132,0
13894,0.102455,0
13895,0.081201,1
13896,0.068171,1
13897,0.129382,0
13898,0.133683,0
13899,0.109957,0
13900,0.135879,0
13901,0.119032,0
13902,0.021782,1
13903,0.116032,0
13904,0.105023,0
13905,0.104476,0
13906,0.136418,0
13907,0.071916,1
13908,0.144673,0
13909,0.116960,0
13910,0.090176,0
13911,0.099919,0
13912,0.119628,0
13913,0.108120,0
13914,0.100229,0
13915,0.120505,0
13916,0.124271,0
13917,0.119611,0
13918,0.111696,0
13919,0.138906,0
13920,0.143897,0
13921,0.104250,0
13922,0.138499,0
13923,0.138648,0
13924,0.126012,0
13925,0.119664,0
13926,0.128814,0
13927,0.084120,1
13928,0.122954,0
13929,0.096201,0
13930,0.116891,0
13931,0.118151,0
13932,0.121590,0
13933,0.117727,0
13934,0.114261,0
13935,0.117671,0
13936,0.085209,0
13937,0.102918,0
13938,0.143082,0
13939,0.115116,0
13940,0.134967,0
13941,0.107778,0
13942,0.115915,0
13943,0.125886,0
13944,0.116688,0
13945,0.099591,0
13946,0.128444,0
13947,0.123739,0
13948,0.127824,0
13949,0.100183,0
13950,0.149229,0
13951,0.109502,0
13952,0.099643,0
13953,0.115528,0
13954,0.111527,0
13955,0.086954,0
13956,0.153099,0
13957,0.117352,0
13958,0.115910,0
13959,0.099386,0
13960,0.126750,0
13961,0.133959,0
13962,0.096549,0
13963,0.080959,1
13964,0.149558,0
13965,0.123142,0
13966,0.133028,0
13967,0.140991,0
13968,0.139928,0
13969,0.087277,0
13970,0.108608,0
13971,0.116732,0
13972,0.132878,0
13973,0.106259,0
13974,0.152314,0
13975,0.099880,0
13976,0.128501,0
13977,0.110196,0
13978,0.106324,0
13979,0.101450,0
13980,0.126743,0
13981,0.125460,0
13982,0.155224,0
13983,0.104507,0
13984,0.126479,0
13985,0.108881,0
13986,0.082574,1
13987,0.130245,0
13988,0.116122,0
13989,0.082912,1
13990,0.134197,0
13991,0.118594,0
13992,0.148933,0
13993,0.123517,0
13994,0.095251,0
13995,0.093718,0
13996,0.137349,0
13997,0.117761,0
13998,0.079484,1
13999,0.127164,0
14000,0.156018,0
14001,0.132159,0
14002,0.135365,0
14003,0.127983,0
14004,0.088763,0
14005,0.107082,0
14006,0.133829,0
14007,0.131983,0
14008,0.148509,0
14009,0.122059,0
14010,0.118877,0
14011,0.102942,0
14012,0.136250,0
14013,0.116441,0
14014,0.150289,0
14015,0.096027,0
14016,0.157128,0
14017,0.111936,0
14018,0.131402,0
14019,0.043405,1
14020,0.072283,1
14021,0.144176,0
14022,0.104611,0
14023,0.074800,1
14024,0.114415,0
14025,0.125877,0
14026,0.097634,0
14027,0.066281,1
14028,0.139995,0
14029,0.103299,0
14030,0.058002,1
14031,0.046787,1
14032,0.149459,0
14033,0.095447,0
14034,0.128538,0
14035,0.086318,0
14036,0.118905,0
14037,0.105647,0
14038,0.154186,0
14039,0.067563,1
14040,0.100754,0
14041,0.140686,0
14042,0.121431,0
14043,0.108950,0
14044,0.139628,0
14045,0.106262,0
14046,0.084248,1
14047,0.023636,1
14048,0.100086,0
14049,0.079258,1
14050,0.116040,0
14051,0.045049,1
14052,0.115102,0
14053,0.084905,0
14054,0.137637,0
14055,0.096194,0
14056,0.148424,0
14057,0.073079,1
14058,0.109493,0
14059,0.052384,1
14060,0.161027,0
14061,0.140437,0
14062,0.130556,0
14063,0.105625,0
14064,0.136614,0
14065,0.092725,0
14066,0.111464,0
14067,0.095973,0
14068,0.080463,1
14069,0.119161,0
14070,0.140790,0
14071,0.083647,1
14072,0.120199,0
14073,0.110200,0
14074,0.145453,0
14075,0.073358,1
14076,0.130384,0
14077,0.086789,0
14078,0.092908,0
14079,0.147341,0
14080,0.091038,0
14081,0.081006,1
14082,0.139918,0
14083,0.090324,0
14084,0.103102,0
14085,0.111623,0
14086,0.116425,0
14087,0.124961,0
14088,0.134931,0
14089,0.051319,1
14090,0.133611,0
14091,0.093432,0
14092,0.105758,0
14093,0.112804,0
14094,0.144611,0
14095,0.085013,0
14096,0.118333,0
14097,0.057106,1
14098,0.149535,0
14099,0.120593,0
14100,0.087112,0
14101,0.021293,1
14102,0.089454,0
14103,0.082702,1
14104,0.150011,0
14105,0.100528,0
14106,0.124107,0
14107,0.102524,0
14108,0.126420,0
14109,0.079985,1
14110,0.105031,0
14111,0.074142,1
14112,0.101492,0
14113,0.108274,0
14114,0.138816,0
14115,0.117204,0
14116,0.124972,0
14117,0.115306,0
14118,0.095304,0
14119,0.137023,0
14120,0.123178,0
14121,0.095573,0
14122,0.121657,0
14123,0.141371,0
14124,0.126534,0
14125,0.112878,0
14126,0.153012,0
14127,0.049808,1
14128,0.138215,0
14129,0.021351,1
14130,0.130451,0
14131,0.030426,1
14132,0.117191,0
14133,0.141351,0
14134,0.147617,0
14135,0.099661,0
14136,0.139920,0
14137,0.071360,1
14138,0.127848,0
14139,0.115792,0
14140,0.137904,0
14141,0.083844,1
14142,0.143726,0
14143,0.072011,1
14144,0.123052,0
14145,0.072256,1
14146,0.140806,0
14147,0.070019,1
14148,0.101091,0
14149,0.154507,0
14150,0.126733,0
14151,0.097572,0
14152,0.122652,0
14153,0.100364,0
14154,0.150860,0
14155,0.108302,0
14156,0.115360,0
14157,0.030340,1
14158,0.069620,1
14159,0.053613,1
14160,0.115692,0
14161,0.082961,1
14162,0.147995,0
14163,0.074622,1
14164,0.095005,0
14165,0.039065,1
14166,0.126342,0
14167,0.083323,1
14168,0.125574,0
14169,0.147977,0
14170,0.116362,0
14171,0.121973,0
14172,0.110844,0
14173,0.116688,0
14174,0.099222,0
14175,0.048294,1
14176,0.116251,0
14177,0.109335,0
14178,0.106318,0
14179,0.045032,1
14180,0.126748,0
14181,0.146322,0
14182,0.147899,0
14183,0.115083,0
14184,0.085159,0
14185,0.110185,0
14186,0.053834,1
14187,0.096467,0
14188,0.129541,0
14189,0.112802,0
14190,0.126275,0
14191,0.101499,0
14192,0.074568,1
14193,0.112204,0
14194,0.138465,0
14195,0.136512,0
14196,0.155226,0
14197,0.109074,0
14198,0.120224,0
14199,0.116130,0
14200,0.128685,0
14201,0.112749,0
14202,0.127504,0
14203,0.114265,0
14204,0.114293,0
14205,0.103509,0
14206,0.145636,0
14207,0.100765,0
14208,0.130343,0
14209,0.103394,0
14210,0.129089,0
14211,0.085958,0
14212,0.150632,0
14213,0.093433,0
14214,0.131908,0
14215,0.088832,0
14216,0.149228,0
14217,0.068613,1
14218,0.145436,0
14219,0.071922,1
14220,0.128592,0
14221,0.143926,0
14222,0.131995,0
14223,0.109582,0
14224,0.150801,0
14225,0.060528,1
14226,0.139298,0
14227,0.139808,0
14228,0.160404,0
14229,0.053170,1
14230,0.103291,0
14231,0.090538,0
14232,0.120847,0
14233,0.113625,0
14234,0.153065,0
14235,0.042662,1
14236,0.114482,0
14237,0.048530,1
14238,0.145324,0
14239,0.105874,0
14240,0.128801,0
14241,0.131862,0
14242,0.134846,0
14243,0.125210,0
14244,0.111427,0
14245,0.124636,0
14246,0.130049,0
14247,0.071393,1
14248,0.125972,0
14249,0.054898,1
14250,0.126338,0
14251,0.136602,0
14252,0.158122,0
14253,0.122586,0
14254,0.146985,0
14255,0.119067,0
14256,0.077786,1
14257,0.129440,0
14258,0.131156,0
14259,0.116685,0
14260,0.095468,0
14261,0.103869,0
14262,0.078291,1
14263,0.094827,0
14264,0.093937,0
14265,0.031748,1
14266,0.103178,0
14267,0.096732,0
14268,0.149678,0
14269,0.102649,0
14270,0.132005,0
14271,0.136778,0
14272,0.127631,0
14273,0.113539,0
14274,0.106127,0
14275,0.109773,0
14276,0.102562,0
14277,0.130944,0
14278,0.093112,0
14279,0.124035,0
14280,0.122218,0
14281,0.137584,0
14282,0.055886,1
14283,0.039918,1
14284,0.076988,1
14285,0.121432,0
14286,0.108209,0
14287,0.094320,0
14288,0.121170,0
14289,0.115153,0
14290,0.108059,0
14291,0.083530,1
14292,0.143450,0
14293,0.134610,0
14294,0.143497,0
14295,0.107546,0
14296,0.124375,0
14297,0.096165,0
14298,0.152608,0
14299,0.108685,0
14300,0.094977,0
14301,0.117612,0
14302,0.110717,0
14303,0.126737,0
14304,0.124320,0
14305,0.126863,0
14306,0.080389,1
14307,0.100458,0
14308,0.141726,0
14309,0.106180,0
14310,0.151678,0
14311,0.075752,1
14312,0.145765,0
14313,0.110991,0
14314,0.143387,0
14315,0.088301,0
14316,0.130766,0
14317,0.113495,0
14318,0.105945,0
14319,0.046436,1
14320,0.124565,0
14321,0.107161,0
14322,0.126273,0
14323,0.110211,0
14324,0.063252,1
14325,0.070060,1
14326,0.074510,1
14327,0.139851,0
14328,0.138453,0
14329,0.108179,0
14330,0.140705,0
14331,0.092359,0
14332,0.132109,0
14333,0.107239,0
14334,0.060218,1
14335,0.061968,1
14336,0.124159,0
14337,0.100247,0
14338,0.142985,0
14339,0.104204,0
14340,0.093275,0
14341,0.123277,0
14342,0.126540,0
14343,0.105284,0
14344,0.125615,0
14345,0.142771,0
14346,0.153819,0
14347,0.129506,0
14348,0.135213,0
14349,0.104258,0
14350,0.122712,0
14351,0.099279,0
14352,0.122167,0
14353,0.145422,0
14354,0.147378,0
14355,0.105046,0
14356,0.112344,0
14357,0.072937,1
14358,0.100312,0
14359,0.131477,0
14360,0.098196,0
14361,0.106515,0
14362,0.112271,0
14363,0.080386,1
14364,0.117177,0
14365,0.113842,0
14366,0.149398,0
14367,0.079700,1
14368,0.104029,0
14369,0.108081,0
14370,0.131979,0
14371,0.136720,0
14372,0.142610,0
14373,0.079091,1
14374,0.148865,0
14375,0.109949,0
14376,0.085290,0
14377,0.091249,0
14378,0.124069,0
14379,0.114672,0
14380,0.145137,0
14381,0.109037,0
14382,0.137204,0
14383,0.122031,0
14384,0.131576,0
14385,0.080680,1
14386,0.116666,0
14387,0.098455,0
14388,0.122577,0
14389,0.122702,0
14390,0.121301,0
14391,0.118639,0
14392,0.089516,0
14393,0.113738,0
14394,0.091957,0
14395,0.072623,1
14396,0.141596,0
14397,0.114679,0
14398,0.109141,0
14399,0.121838,0
14400,0.115381,0
14401,0.100508,0
14402,0.105612,0
14403,0.109436,0
14404,0.131827,0
14405,0.101355,0
14406,0.088836,0
14407,0.127154,0
14408,0.154590,0
14409,0.138457,0
14410,0.116780,0
14411,0.141764,0
14412,0.091137,0
14413,0.126185,0
14414,0.157014,0
14415,0.135638,0
14416,0.111578,0
14417,0.148142,0
14418,0.067003,1
14419,0.099996,0
14420,0.121753,0
14421,0.114959,0
14422,0.121996,0
14423,0.118676,0
14424,0.133844,0
14425,0.115298,0
14426,0.142515,0
14427,0.152851,0
14428,0.063298,1
14429,0.087567,0
14430,0.097349,0
14431,0.136317,0
14432,0.138845,0
14433,0.124188,0
14434,0.134307,0
14435,0.129303,0
14436,0.133998,0
14437,0.123286,0
14438,0.128946,0
14439,0.106194,0
14440,0.144127,0
14441,0.131307,0
14442,0.137458,0
14443,0.124137,0
14444,0.091343,0
14445,0.052481,1
14446,0.134217,0
14447,0.121177,0
14448,0.129818,0
14449,0.132955,0
14450,0.134889,0
14451,0.131648,0
14452,0.126607,0
14453,0.143825,0
14454,0.104104,0
14455,0.123136,0
14456,0.097437,0
14457,0.108688,0
14458,0.077776,1
14459,0.137353,0
14460,0.112389,0
14461,0.093445,0
14462,0.146575,0
14463,0.136698,0
14464,0.147969,0
14465,0.114787,0
14466,0.147286,0
14467,0.061296,1
14468,0.128730,0
14469,0.125490,0
14470,0.096777,0
14471,0.132854,0
14472,0.088357,0
14473,0.105296,0
14474,0.120538,0
14475,0.130649,0
14476,0.126060,0
14477,0.108603,0
14478,0.117835,0
14479,0.128079,0
14480,0.118735,0
14481,0.051239,1
14482,0.121529,0
14483,0.114522,0
14484,0.121923,0
14485,0.117357,0
14486,0.127608,0
14487,0.137475,0
14488,0.117991,0
14489,0.111337,0
14490,0.078714,1
14491,0.091828,0
14492,0.131115,0
14493,0.119933,0
14494,0.122857,0
14495,0.135959,0
14496,0.125496,0
14497,0.142408,0
14498,0.146494,0
14499,0.121518,0
14500,0.142297,0
14501,0.138150,0
14502,0.115267,0
14503,0.153033,0
14504,0.148886,0
14505,0.123723,0
14506,0.124348,0
14507,0.130441,0
14508,0.126424,0
14509,0.136351,0
14510,0.129633,0
14511,0.097788,0
14512,0.143629,0
14513,0.094910,0
14514,0.114623,0
14515,0.089661,0
14516,0.154767,0
14517,0.069425,1
14518,0.125284,0
14519,0.125994,0
14520,0.097546,0
14521,0.141598,0
14522,0.105266,0
14523,0.101682,0
14524,0.143328,0
14525,0.132246,0
14526,0.140248,0
14527,0.130404,0
14528,0.141502,0
14529,0.135537,0
14530,0.125457,0
14531,0.141052,0
14532,0.113908,0
14533,0.135079,0
14534,0.041404,1
14535,0.136245,0
14536,0.112065,0
14537,0.126194,0
14538,0.092907,0
14539,0.137212,0
14540,0.131327,0
14541,0.143010,0
14542,0.121516,0
14543,0.119828,0
14544,0.123057,0
14545,0.086404,0
14546,0.124976,0
14547,0.143655,0
14548,0.137353,0
14549,0.115080,0
14550,0.122529,0
14551,0.122907,0
14552,0.123302,0
14553,0.136267,0
14554,0.121423,0
14555,0.110141,0
14556,0.110334,0
14557,0.108647,0
14558,0.134604,0
14559,0.086256,0
14560,0.149599,0
14561,0.145182,0
14562,0.145075,0
14563,0.109290,0
14564,0.107519,0
14565,0.127502,0
14566,0.123967,0
14567,0.124116,0
14568,0.142390,0
14569,0.136959,0
14570,0.122835,0
14571,0.150772,0
14572,0.127012,0
14573,0.139265,0
14574,0.106307,0
14575,0.139871,0
14576,0.114213,0
14577,0.123548,0
14578,0.105627,0
14579,0.124509,0
14580,0.119018,0
14581,0.108804,0
14582,0.115969,0
14583,0.136731,0
14584,0.147728,0
14585,0.151321,0
14586,0.148449,0
14587,0.132361,0
14588,0.117451,0
14589,0.093442,0
14590,0.112067,0
14591,0.123001,0
14592,0.136727,0
14593,0.130095,0
14594,0.090128,0
14595,0.142584,0
14596,0.100319,0
14597,0.140373,0
14598,0.101398,0
14599,0.121357,0
14600,0.101670,0
14601,0.139574,0
14602,0.138565,0
14603,0.114967,0
14604,0.134712,0
14605,0.146540,0
14606,0.141159,0
14607,0.103821,0
14608,0.117616,0
14609,0.135730,0
14610,0.104943,0
14611,0.110008,0
14612,0.141101,0
14613,0.041526,1
14614,0.047311,1
14615,0.143803,0
14616,0.127284,0
14617,0.094260,0
14618,0.134155,0
14619,0.060461,1
14620,0.138224,0
14621,0.133731,0
14622,0.135854,0
14623,0.063084,1
14624,0.135555,0
14625,0.103208,0
14626,0.110411,0
14627,0.125994,0
14628,0.127943,0
14629,0.048434,1
14630,0.129552,0
14631,0.134780,0
14632,0.147279,0
14633,0.096785,0
14634,0.143295,0
14635,0.050931,1
14636,0.141385,0
14637,0.129859,0
14638,0.125984,0
14639,0.099077,0
14640,0.125657,0
14641,0.085353,0
14642,0.121568,0
14643,0.089634,0
14644,0.105392,0
14645,0.072347,1
14646,0.109218,0
14647,0.121351,0
14648,0.143946,0
14649,0.048095,1
14650,0.150096,0
14651,0.145706,0
14652,0.137668,0
14653,0.101275,0
14654,0.114438,0
14655,0.052005,1
14656,0.148064,0
14657,0.134553,0
14658,0.139370,0
14659,0.084733,1
14660,0.129295,0
14661,0.080381,1
14662,0.131078,0
14663,0.080723,1
14664,0.119511,0
14665,0.121795,0
14666,0.124532,0
14667,0.132407,0
14668,0.129406,0
14669,0.108456,0
14670,0.115625,0
14671,0.102897,0
14672,0.129857,0
14673,0.079158,1
14674,0.119848,0
14675,0.043470,1
14676,0.143164,0
14677,0.081800,1
14678,0.143501,0
14679,0.084544,1
14680,0.138058,0
14681,0.130309,0
14682,0.153744,0
14683,0.105006,0
14684,0.139622,0
14685,0.150590,0
14686,0.129845,0
14687,0.124124,0
14688,0.102043,0
14689,0.065658,1
14690,0.095689,0
14691,0.071103,1
14692,0.077837,1
14693,0.039569,1
14694,0.114132,0
14695,0.136268,0
14696,0.123827,0
14697,0.094017,0
14698,0.148957,0
14699,0.116683,0
14700,0.147353,0
14701,0.141400,0
14702,0.100216,0
14703,0.135105,0
14704,0.124786,0
14705,0.052068,1
14706,0.119165,0
14707,0.066717,1
14708,0.139804,0
14709,0.111377,0
14710,0.128317,0
14711,0.067545,1
14712,0.111752,0
14713,0.099223,0
14714,0.102039,0
14715,0.082004,1
14716,0.099681,0
14717,0.057024,1
14718,0.122659,0
14719,0.103419,0
14720,0.127010,0
14721,0.097074,0
14722,0.043998,1
14723,0.064120,1
14724,0.153626,0
14725,0.149292,0
14726,0.131630,0
14727,0.093915,0
14728,0.074714,1
14729,0.054107,1
14730,0.109226,0
14731,0.115876,0
14732,0.135220,0
14733,0.110295,0
14734,0.156870,0
14735,0.116286,0
14736,0.125462,0
14737,0.081740,1
14738,0.112994,0
14739,0.132073,0
14740,0.130725,0
14741,0.097128,0
14742,0.150992,0
14743,0.139918,0
14744,0.138948,0
14745,0.129376,0
14746,0.142396,0
14747,0.110128,0
14748,0.121704,0
14749,0.040219,1
14750,0.114103,0
14751,0.099571,0
14752,0.102760,0
14753,0.144394,0
14754,0.137657,0
14755,0.110190,0
14756,0.134366,0
14757,0.114781,0
14758,0.153007,0
14759,0.142934,0
14760,0.094676,0
14761,0.085249,0
14762,0.132290,0
14763,0.100564,0
14764,0.147433,0
14765,0.074502,1
14766,0.128089,0
14767,0.142730,0
14768,0.100450,0
14769,0.102981,0
14770,0.129952,0
14771,0.107123,0
14772,0.130053,0
14773,0.042424,1
14774,0.125312,0
14775,0.040258,1
14776,0.155616,0
14777,0.108189,0
14778,0.082438,1
14779,0.108302,0
14780,0.150786,0
14781,0.118799,0
14782,0.140810,0
14783,0.107359,0
14784,0.128993,0
14785,0.138262,0
14786,0.120064,0
14787,0.118651,0
14788,0.127071,0
14789,0.083845,1
14790,0.071614,1
14791,0.090471,0
14792,0.127204,0
14793,0.128743,0
14794,0.152236,0
14795,0.074776,1
14796,0.151098,0
14797,0.113113,0
14798,0.106157,0
14799,0.091921,0
14800,0.112518,0
14801,0.093505,0
14802,0.105783,0
14803,0.067744,1
14804,0.106288,0
14805,0.095170,0
14806,0.132504,0
14807,0.073706,1
14808,0.134475,0
14809,0.071735,1
14810,0.116817,0
14811,0.138181,0
14812,0.153901,0
14813,0.118430,0
14814,0.129440,0
14815,0.132636,0
14816,0.138840,0
14817,0.087504,0
14818,0.143041,0
14819,0.071825,1
14820,0.107240,0
14821,0.140454,0
14822,0.131842,0
14823,0.060346,1
14824,0.104385,0
14825,0.079560,1
14826,0.127432,0
14827,0.122031,0
14828,0.121064,0
14829,0.131157,0
14830,0.086079,0
14831,0.104637,0
14832,0.121268,0
14833,0.083617,1
14834,0.150067,0
14835,0.059476,1
14836,0.095472,0
14837,0.088761,0
14838,0.112349,0
14839,0.114131,0
14840,0.056178,1
14841,0.114527,0
14842,0.128936,0
14843,0.115064,0
14844,0.086346,0
14845,0.109211,0
14846,0.145229,0
14847,0.093938,0
14848,0.126498,0
14849,0.148035,0
14850,0.105170,0
14851,0.069288,1
14852,0.117775,0
14853,0.149243,0
14854,0.140975,0
14855,0.068165,1
14856,0.094717,0
14857,0.090221,0
14858,0.156618,0
14859,0.145204,0
14860,0.149509,0
14861,0.109520,0
14862,0.119105,0
14863,0.089975,0
14864,0.084052,1
14865,0.119955,0
14866,0.055017,1
14867,0.124767,0
14868,0.126019,0
14869,0.137477,0
14870,0.154591,0
14871,0.112338,0
14872,0.110063,0
14873,0.090942,0
14874,0.151422,0
14875,0.136834,0
14876,0.109164,0
14877,0.088676,0
14878,0.114211,0
14879,0.144067,0
14880,0.097607,0
14881,0.112551,0
14882,0.098403,0
14883,0.080367,1
14884,0.130035,0
14885,0.112991,0
14886,0.151050,0
14887,0.120619,0
14888,0.098643,0
14889,0.126091,0
14890,0.124463,0
14891,0.115751,0
14892,0.143644,0
14893,0.078601,1
14894,0.150083,0
14895,0.132067,0
14896,0.066380,1
14897,0.095000,0
14898,0.135046,0
14899,0.145041,0
14900,0.153209,0
14901,0.101163,0
14902,0.122399,0
14903,0.068619,1
14904,0.147143,0
14905,0.118536,0
14906,0.151566,0
14907,0.110885,0
14908,0.135340,0
14909,0.130709,0
14910,0.118931,0
14911,0.124791,0
14912,0.048349,1
14913,0.093960,0
14914,0.102794,0
14915,0.132863,0
14916,0.119364,0
14917,0.119244,0
14918,0.112262,0
14919,0.101857,0
14920,0.123166,0
14921,0.131079,0
14922,0.139099,0
14923,0.133947,0
14924,0.146435,0
14925,0.111619,0
14926,0.116313,0
14927,0.126834,0
14928,0.139252,0
14929,0.138929,0
14930,0.122251,0
14931,0.102666,0
14932,0.126182,0
14933,0.107931,0
14934,0.130339,0
14935,0.086674,0
14936,0.149891,0
14937,0.085337,0
14938,0.094544,0
14939,0.132276,0
14940,0.132228,0
14941,0.143009,0
14942,0.152280,0
14943,0.123326,0
14944,0.085284,0
14945,0.144723,0
14946,0.114336,0
14947,0.128179,0
14948,0.147821,0
14949,0.103214,0
14950,0.150552,0
14951,0.133123,0
14952,0.150301,0
14953,0.149064,0
14954,0.131550,0
14955,0.100583,0
14956,0.139902,0
14957,0.118446,0
14958,0.143559,0
14959,0.098918,0
14960,0.106972,0
14961,0.143978,0
14962,0.102953,0
14963,0.125961,0
14964,0.142451,0
14965,0.116955,0
14966,0.118726,0
14967,0.155640,0
14968,0.146853,0
14969,0.128560,0
14970,0.099056,0
14971,0.115829,0
14972,0.118008,0
14973,0.125392,0
14974,0.133467,0
14975,0.125823,0
14976,0.127252,0
14977,0.134584,0
14978,0.089697,0
14979,0.122541,0
14980,0.154099,0
14981,0.115345,0
14982,0.135070,0
14983,0.140190,0
14984,0.147908,0
14985,0.131086,0
14986,0.156750,0
14987,0.125638,0
14988,0.151334,0
14989,0.141823,0
14990,0.126693,0
14991,0.103940,0
14992,0.156872,0
14993,0.139899,0
14994,0.072965,1
14995,0.154520,0
14996,0.112657,0
14997,0.151124,0
14998,0.147272,0
14999,0.145569,0
15000,0.133225,0
15001,0.149381,0
15002,0.143661,0
15003,0.115085,0
15004,0.123219,0
15005,0.113064,0
15006,0.077113,1
15007,0.111542,0
15008,0.138996,0
15009,0.147696,0
15010,0.136578,0
15011,0.124428,0
15012,0.130223,0
15013,0.105190,0
15014,0.128756,0
15015,0.117809,0
15016,0.108550,0
15017,0.103392,0
15018,0.139093,0
15019,0.148558,0
15020,0.157996,0
15021,0.130343,0
15022,0.136243,0
15023,0.135116,0
15024,0.124720,0
15025,0.138683,0
15026,0.153420,0
15027,0.133758,0
15028,0.116093,0
15029,0.131309,0
15030,0.116826,0
15031,0.079703,1
15032,0.146579,0
15033,0.105873,0
15034,0.152975,0
15035,0.130835,0
15036,0.086433,0
15037,0.143914,0
15038,0.144786,0
15039,0.098637,0
15040,0.105100,0
15041,0.120187,0
15042,0.096765,0
15043,0.129528,0
15044,0.152522,0
15045,0.104486,0
15046,0.111195,0
15047,0.133976,0
15048,0.142937,0
15049,0.134551,0
15050,0.134469,0
15051,0.135106,0
15052,0.123154,0
15053,0.102555,0
15054,0.111022,0
15055,0.113018,0
15056,0.149973,0
15057,0.101845,0
15058,0.111462,0
15059,0.132921,0
15060,0.106624,0
15061,0.131447,0
15062,0.119807,0
15063,0.123453,0
15064,0.126132,0
15065,0.113060,0
15066,0.068874,1
15067,0.109922,0
15068,0.148801,0
15069,0.111029,0
15070,0.150225,0
15071,0.103126,0
15072,0.133563,0
15073,0.153141,0
15074,0.132717,0
15075,0.127571,0
15076,0.141819,0
15077,0.105983,0
15078,0.106919,0
15079,0.127250,0
15080,0.115360,0
15081,0.151744,0
15082,0.158329,0
15083,0.094888,0
15084,0.132026,0
15085,0.125134,0
15086,0.119581,0
15087,0.134245,0
15088,0.087158,0
15089,0.145005,0
15090,0.066613,1
15091,0.110478,0
15092,0.109923,0
15093,0.105967,0
15094,0.112012,0
15095,0.149027,0
15096,0.112818,0
15097,0.094802,0
15098,0.106505,0
15099,0.144619,0
15100,0.108567,0
15101,0.089753,0
15102,0.096609,0
15103,0.073188,1
15104,0.078055,1
15105,0.145432,0
15106,0.117911,0
15107,0.100687,0
15108,0.139652,0
15109,0.115313,0
15110,0.107883,0
15111,0.139508,0
15112,0.136520,0
15113,0.143556,0
15114,0.046534,1
15115,0.135988,0
15116,0.113166,0
15117,0.137808,0
15118,0.109395,0
15119,0.082442,1
15120,0.112654,0
15121,0.144018,0
15122,0.113719,0
15123,0.069236,1
15124,0.120562,0
15125,0.093603,0
15126,0.128930,0
15127,0.134851,0
15128,0.147853,0
15129,0.103867,0
15130,0.086026,0
